Training samples 50000
Device : cuda
Total number of trainable parameters : 24742081
image_size : 224
patch_size : 16
vision_width : 192
vision_layers : 12
vision_heads : 3
vision_layer_norm_eps : 1e-06
vocab_size : 49408
text_width : 256
text_layers : 8
text_heads : 4
max_length : 77
text_layer_norm_eps : 1e-06
shared_dim : 512
batch_size : 256
learning_rate : 5e-05
epochs : 5
loss_type : contrastive
Optimizer : AdamW
Batch : 0 / 196 | Time 12933 ms | Train Loss : 5.5481 | Grad Norm : 0.3546
Batch : 97 / 196 | Time 709 ms | Train Loss : 4.9444 | Grad Norm : 16.5000
Batch : 98 / 196 | Time 709 ms | Train Loss : 4.9503 | Grad Norm : 5.8674
Batch : 99 / 196 | Time 709 ms | Train Loss : 4.9973 | Grad Norm : 15.5628
Batch : 100 / 196 | Time 709 ms | Train Loss : 4.9621 | Grad Norm : 7.8080
Batch : 101 / 196 | Time 709 ms | Train Loss : 5.0464 | Grad Norm : 11.0315
Batch : 102 / 196 | Time 710 ms | Train Loss : 4.8426 | Grad Norm : 5.5508
Batch : 103 / 196 | Time 709 ms | Train Loss : 4.9590 | Grad Norm : 8.9807
Batch : 104 / 196 | Time 709 ms | Train Loss : 4.9176 | Grad Norm : 6.4160
Batch : 105 / 196 | Time 709 ms | Train Loss : 4.9051 | Grad Norm : 8.7715
Batch : 106 / 196 | Time 710 ms | Train Loss : 4.9322 | Grad Norm : 5.9237
Batch : 107 / 196 | Time 708 ms | Train Loss : 4.8900 | Grad Norm : 5.8593
Batch : 108 / 196 | Time 708 ms | Train Loss : 4.9657 | Grad Norm : 14.4810
Batch : 109 / 196 | Time 709 ms | Train Loss : 4.9176 | Grad Norm : 6.2981
Batch : 110 / 196 | Time 708 ms | Train Loss : 4.9425 | Grad Norm : 7.5022
Batch : 111 / 196 | Time 708 ms | Train Loss : 4.8867 | Grad Norm : 9.5412
Batch : 112 / 196 | Time 709 ms | Train Loss : 4.9431 | Grad Norm : 8.2829
Batch : 113 / 196 | Time 708 ms | Train Loss : 4.8719 | Grad Norm : 9.0527
Batch : 114 / 196 | Time 709 ms | Train Loss : 4.8436 | Grad Norm : 10.4285
Batch : 115 / 196 | Time 710 ms | Train Loss : 5.0230 | Grad Norm : 20.1966
Batch : 116 / 196 | Time 709 ms | Train Loss : 5.0143 | Grad Norm : 13.9404
Batch : 117 / 196 | Time 710 ms | Train Loss : 5.0268 | Grad Norm : 26.8408
Batch : 118 / 196 | Time 711 ms | Train Loss : 4.8929 | Grad Norm : 6.4558
Batch : 119 / 196 | Time 710 ms | Train Loss : 4.8884 | Grad Norm : 13.2978
Batch : 120 / 196 | Time 709 ms | Train Loss : 4.9022 | Grad Norm : 12.4142
Batch : 121 / 196 | Time 709 ms | Train Loss : 4.8759 | Grad Norm : 7.6235
Batch : 122 / 196 | Time 709 ms | Train Loss : 4.9074 | Grad Norm : 13.6263
Batch : 123 / 196 | Time 709 ms | Train Loss : 4.9384 | Grad Norm : 12.7962
Batch : 124 / 196 | Time 710 ms | Train Loss : 4.8716 | Grad Norm : 11.6087
Batch : 125 / 196 | Time 709 ms | Train Loss : 4.9763 | Grad Norm : 17.7669
Batch : 126 / 196 | Time 710 ms | Train Loss : 4.7730 | Grad Norm : 11.2256
Batch : 127 / 196 | Time 709 ms | Train Loss : 4.9325 | Grad Norm : 12.7016
Batch : 128 / 196 | Time 708 ms | Train Loss : 4.8563 | Grad Norm : 13.6666
Batch : 129 / 196 | Time 710 ms | Train Loss : 4.8902 | Grad Norm : 9.0169
Batch : 130 / 196 | Time 708 ms | Train Loss : 4.9279 | Grad Norm : 7.1479
Batch : 131 / 196 | Time 709 ms | Train Loss : 4.9156 | Grad Norm : 8.5072
Batch : 132 / 196 | Time 709 ms | Train Loss : 4.8921 | Grad Norm : 11.5999
Batch : 133 / 196 | Time 709 ms | Train Loss : 4.7534 | Grad Norm : 6.2304
Batch : 134 / 196 | Time 709 ms | Train Loss : 4.8750 | Grad Norm : 15.5820
Batch : 135 / 196 | Time 709 ms | Train Loss : 4.8751 | Grad Norm : 6.0750
Batch : 136 / 196 | Time 709 ms | Train Loss : 4.7791 | Grad Norm : 11.0088
Batch : 137 / 196 | Time 709 ms | Train Loss : 4.9190 | Grad Norm : 13.8343
Batch : 138 / 196 | Time 709 ms | Train Loss : 4.8102 | Grad Norm : 18.0966
Batch : 139 / 196 | Time 710 ms | Train Loss : 4.8620 | Grad Norm : 11.6263
Batch : 140 / 196 | Time 710 ms | Train Loss : 4.7830 | Grad Norm : 11.7092
Batch : 141 / 196 | Time 709 ms | Train Loss : 4.7972 | Grad Norm : 19.7618
Batch : 142 / 196 | Time 710 ms | Train Loss : 4.8565 | Grad Norm : 7.0766
Batch : 143 / 196 | Time 709 ms | Train Loss : 4.9375 | Grad Norm : 22.4320
Batch : 144 / 196 | Time 720 ms | Train Loss : 4.9272 | Grad Norm : 7.6537
Batch : 145 / 196 | Time 733 ms | Train Loss : 4.8814 | Grad Norm : 18.9981
Batch : 146 / 196 | Time 728 ms | Train Loss : 4.7662 | Grad Norm : 6.5748
Batch : 147 / 196 | Time 727 ms | Train Loss : 4.8676 | Grad Norm : 16.2050
Batch : 148 / 196 | Time 725 ms | Train Loss : 4.8806 | Grad Norm : 7.0852
Batch : 149 / 196 | Time 726 ms | Train Loss : 4.8635 | Grad Norm : 4.6366
Batch : 150 / 196 | Time 727 ms | Train Loss : 4.8607 | Grad Norm : 6.7979
Batch : 151 / 196 | Time 732 ms | Train Loss : 4.7768 | Grad Norm : 5.7403
Batch : 152 / 196 | Time 727 ms | Train Loss : 4.8719 | Grad Norm : 6.0235
Batch : 153 / 196 | Time 727 ms | Train Loss : 4.8609 | Grad Norm : 6.5729
Batch : 154 / 196 | Time 728 ms | Train Loss : 4.9869 | Grad Norm : 6.2676
Batch : 155 / 196 | Time 727 ms | Train Loss : 4.8398 | Grad Norm : 10.7726
Batch : 156 / 196 | Time 715 ms | Train Loss : 4.8715 | Grad Norm : 10.9288
Batch : 157 / 196 | Time 709 ms | Train Loss : 4.8138 | Grad Norm : 8.9250
Batch : 158 / 196 | Time 708 ms | Train Loss : 4.8949 | Grad Norm : 11.9389
Batch : 159 / 196 | Time 709 ms | Train Loss : 4.8975 | Grad Norm : 9.1180
Batch : 160 / 196 | Time 709 ms | Train Loss : 4.7950 | Grad Norm : 10.4358
Batch : 161 / 196 | Time 709 ms | Train Loss : 4.9208 | Grad Norm : 10.4441
Batch : 162 / 196 | Time 709 ms | Train Loss : 4.8960 | Grad Norm : 23.0312
Batch : 163 / 196 | Time 709 ms | Train Loss : 4.9444 | Grad Norm : 15.3662
Batch : 164 / 196 | Time 709 ms | Train Loss : 4.8619 | Grad Norm : 7.7698
Batch : 165 / 196 | Time 709 ms | Train Loss : 4.8204 | Grad Norm : 12.8635
Batch : 166 / 196 | Time 709 ms | Train Loss : 4.8416 | Grad Norm : 11.0708
Batch : 167 / 196 | Time 709 ms | Train Loss : 4.8613 | Grad Norm : 23.6444
Batch : 168 / 196 | Time 709 ms | Train Loss : 4.9013 | Grad Norm : 17.4424
Batch : 169 / 196 | Time 720 ms | Train Loss : 4.8525 | Grad Norm : 17.3298
Batch : 170 / 196 | Time 729 ms | Train Loss : 4.8345 | Grad Norm : 10.9673
Batch : 171 / 196 | Time 727 ms | Train Loss : 4.8881 | Grad Norm : 16.6618
Batch : 172 / 196 | Time 728 ms | Train Loss : 4.9262 | Grad Norm : 5.8555
Batch : 173 / 196 | Time 715 ms | Train Loss : 4.8488 | Grad Norm : 10.1054
Batch : 174 / 196 | Time 720 ms | Train Loss : 4.7687 | Grad Norm : 12.9634
Batch : 175 / 196 | Time 727 ms | Train Loss : 4.7982 | Grad Norm : 7.9333
Batch : 176 / 196 | Time 728 ms | Train Loss : 4.9263 | Grad Norm : 9.5361
Batch : 177 / 196 | Time 727 ms | Train Loss : 4.8219 | Grad Norm : 9.4107
Batch : 178 / 196 | Time 726 ms | Train Loss : 4.8239 | Grad Norm : 5.8811
Batch : 179 / 196 | Time 726 ms | Train Loss : 4.8265 | Grad Norm : 8.4116
Batch : 180 / 196 | Time 727 ms | Train Loss : 4.8880 | Grad Norm : 11.8720
Batch : 181 / 196 | Time 726 ms | Train Loss : 4.8088 | Grad Norm : 12.0440
Batch : 182 / 196 | Time 729 ms | Train Loss : 4.8728 | Grad Norm : 13.4226
Batch : 183 / 196 | Time 727 ms | Train Loss : 4.7934 | Grad Norm : 16.3323
Batch : 184 / 196 | Time 726 ms | Train Loss : 4.7435 | Grad Norm : 9.5293
Batch : 185 / 196 | Time 726 ms | Train Loss : 4.8434 | Grad Norm : 19.3228
Batch : 186 / 196 | Time 716 ms | Train Loss : 4.8090 | Grad Norm : 9.2838
Batch : 187 / 196 | Time 708 ms | Train Loss : 4.8253 | Grad Norm : 17.0618
Batch : 188 / 196 | Time 709 ms | Train Loss : 4.8662 | Grad Norm : 11.0376
Batch : 189 / 196 | Time 708 ms | Train Loss : 4.8930 | Grad Norm : 12.9337
Batch : 190 / 196 | Time 707 ms | Train Loss : 4.8486 | Grad Norm : 12.7822
Batch : 191 / 196 | Time 709 ms | Train Loss : 4.8890 | Grad Norm : 9.7661
Batch : 192 / 196 | Time 709 ms | Train Loss : 4.8195 | Grad Norm : 23.3925
Batch : 193 / 196 | Time 709 ms | Train Loss : 4.8828 | Grad Norm : 19.2339
Batch : 194 / 196 | Time 709 ms | Train Loss : 4.8468 | Grad Norm : 8.8135
Batch : 195 / 196 | Time 239 ms | Train Loss : 3.6169 | Grad Norm : 13.2996
Epoch : 1 | Training Loss : 3.6169 | Accuracy on test set : 0.2794 
 Batch : 0 / 196 | Time 714 ms | Train Loss : 4.7991 | Grad Norm : 6.3303
Batch : 1 / 196 | Time 709 ms | Train Loss : 4.8150 | Grad Norm : 10.5863
Batch : 2 / 196 | Time 709 ms | Train Loss : 4.8289 | Grad Norm : 16.8341
Batch : 3 / 196 | Time 710 ms | Train Loss : 4.8125 | Grad Norm : 18.3509
Batch : 4 / 196 | Time 709 ms | Train Loss : 4.9157 | Grad Norm : 10.2314
Batch : 5 / 196 | Time 709 ms | Train Loss : 4.9116 | Grad Norm : 15.2734
Batch : 6 / 196 | Time 710 ms | Train Loss : 4.7672 | Grad Norm : 14.5256
Batch : 7 / 196 | Time 709 ms | Train Loss : 4.8547 | Grad Norm : 13.9529
Batch : 8 / 196 | Time 709 ms | Train Loss : 4.8805 | Grad Norm : 13.7810
Batch : 9 / 196 | Time 709 ms | Train Loss : 4.8511 | Grad Norm : 8.0325
Batch : 10 / 196 | Time 708 ms | Train Loss : 4.7742 | Grad Norm : 17.4408
Batch : 11 / 196 | Time 708 ms | Train Loss : 4.6864 | Grad Norm : 9.4192
Batch : 12 / 196 | Time 709 ms | Train Loss : 4.8037 | Grad Norm : 15.2029
Batch : 13 / 196 | Time 709 ms | Train Loss : 4.8375 | Grad Norm : 18.5932
Batch : 14 / 196 | Time 710 ms | Train Loss : 4.7605 | Grad Norm : 28.8282
Batch : 15 / 196 | Time 709 ms | Train Loss : 4.8424 | Grad Norm : 15.5329
Batch : 16 / 196 | Time 709 ms | Train Loss : 4.8564 | Grad Norm : 16.7232
Batch : 17 / 196 | Time 710 ms | Train Loss : 4.9407 | Grad Norm : 23.7286
Batch : 18 / 196 | Time 709 ms | Train Loss : 4.8512 | Grad Norm : 8.0989
Batch : 19 / 196 | Time 710 ms | Train Loss : 4.8823 | Grad Norm : 16.5962
Batch : 20 / 196 | Time 710 ms | Train Loss : 4.8945 | Grad Norm : 8.7494
Batch : 21 / 196 | Time 709 ms | Train Loss : 4.8737 | Grad Norm : 11.2399
Batch : 22 / 196 | Time 709 ms | Train Loss : 4.8056 | Grad Norm : 10.6166
Batch : 23 / 196 | Time 710 ms | Train Loss : 4.7483 | Grad Norm : 10.8289
Batch : 24 / 196 | Time 716 ms | Train Loss : 4.8463 | Grad Norm : 12.6675
Batch : 25 / 196 | Time 732 ms | Train Loss : 4.7958 | Grad Norm : 14.1146
Batch : 26 / 196 | Time 725 ms | Train Loss : 4.6764 | Grad Norm : 13.9898
Batch : 27 / 196 | Time 727 ms | Train Loss : 4.8504 | Grad Norm : 12.5090
Batch : 28 / 196 | Time 728 ms | Train Loss : 4.8093 | Grad Norm : 10.2566
Batch : 29 / 196 | Time 727 ms | Train Loss : 4.8247 | Grad Norm : 20.2298
Batch : 30 / 196 | Time 726 ms | Train Loss : 4.7164 | Grad Norm : 10.7283
Batch : 31 / 196 | Time 726 ms | Train Loss : 4.7815 | Grad Norm : 17.7854
Batch : 32 / 196 | Time 723 ms | Train Loss : 4.7548 | Grad Norm : 19.5517
Batch : 33 / 196 | Time 728 ms | Train Loss : 4.7638 | Grad Norm : 7.4597
Batch : 34 / 196 | Time 726 ms | Train Loss : 4.8433 | Grad Norm : 5.4062
Batch : 35 / 196 | Time 731 ms | Train Loss : 4.7048 | Grad Norm : 10.2199
Batch : 36 / 196 | Time 731 ms | Train Loss : 4.6118 | Grad Norm : 8.6732
Batch : 37 / 196 | Time 712 ms | Train Loss : 4.8042 | Grad Norm : 10.0028
Batch : 38 / 196 | Time 709 ms | Train Loss : 4.7345 | Grad Norm : 8.6143
Batch : 39 / 196 | Time 709 ms | Train Loss : 4.7110 | Grad Norm : 9.4131
Batch : 40 / 196 | Time 710 ms | Train Loss : 4.7252 | Grad Norm : 14.5931
Batch : 41 / 196 | Time 710 ms | Train Loss : 4.7419 | Grad Norm : 21.9951
Batch : 42 / 196 | Time 710 ms | Train Loss : 4.8185 | Grad Norm : 16.7958
Batch : 43 / 196 | Time 710 ms | Train Loss : 4.8064 | Grad Norm : 25.3771
Batch : 44 / 196 | Time 711 ms | Train Loss : 4.7621 | Grad Norm : 14.3012
Batch : 45 / 196 | Time 710 ms | Train Loss : 4.8752 | Grad Norm : 26.0574
Batch : 46 / 196 | Time 711 ms | Train Loss : 4.7907 | Grad Norm : 21.6335
Batch : 47 / 196 | Time 710 ms | Train Loss : 4.8609 | Grad Norm : 11.8929
Batch : 48 / 196 | Time 709 ms | Train Loss : 4.8490 | Grad Norm : 11.9979
Batch : 49 / 196 | Time 710 ms | Train Loss : 4.7886 | Grad Norm : 18.2933
Batch : 50 / 196 | Time 709 ms | Train Loss : 4.7525 | Grad Norm : 11.2357
Batch : 51 / 196 | Time 710 ms | Train Loss : 4.6381 | Grad Norm : 8.6838
Batch : 52 / 196 | Time 710 ms | Train Loss : 4.7488 | Grad Norm : 11.1307
Batch : 53 / 196 | Time 710 ms | Train Loss : 4.7330 | Grad Norm : 8.7405
Batch : 54 / 196 | Time 710 ms | Train Loss : 4.7506 | Grad Norm : 13.6151
Batch : 55 / 196 | Time 711 ms | Train Loss : 4.6928 | Grad Norm : 18.6935
Batch : 56 / 196 | Time 710 ms | Train Loss : 4.7032 | Grad Norm : 20.8333
Batch : 57 / 196 | Time 710 ms | Train Loss : 4.7861 | Grad Norm : 37.6279
Batch : 58 / 196 | Time 710 ms | Train Loss : 4.7185 | Grad Norm : 14.2700
Batch : 59 / 196 | Time 711 ms | Train Loss : 4.7748 | Grad Norm : 24.5854
Batch : 60 / 196 | Time 710 ms | Train Loss : 4.7759 | Grad Norm : 16.7779
Batch : 61 / 196 | Time 711 ms | Train Loss : 4.8369 | Grad Norm : 22.9857
Batch : 62 / 196 | Time 710 ms | Train Loss : 4.8598 | Grad Norm : 14.8074
Batch : 63 / 196 | Time 711 ms | Train Loss : 4.8382 | Grad Norm : 18.2161
Batch : 64 / 196 | Time 710 ms | Train Loss : 4.7917 | Grad Norm : 9.4232
Batch : 65 / 196 | Time 709 ms | Train Loss : 4.7559 | Grad Norm : 11.4982
Batch : 66 / 196 | Time 710 ms | Train Loss : 4.7223 | Grad Norm : 9.5697
Batch : 67 / 196 | Time 711 ms | Train Loss : 4.8441 | Grad Norm : 7.2196
Batch : 68 / 196 | Time 710 ms | Train Loss : 4.8349 | Grad Norm : 9.9570
Batch : 69 / 196 | Time 711 ms | Train Loss : 4.8252 | Grad Norm : 8.4665
Batch : 70 / 196 | Time 711 ms | Train Loss : 4.8402 | Grad Norm : 15.8227
Batch : 71 / 196 | Time 710 ms | Train Loss : 4.6605 | Grad Norm : 9.3645
Batch : 72 / 196 | Time 710 ms | Train Loss : 4.7471 | Grad Norm : 11.9946
Batch : 73 / 196 | Time 710 ms | Train Loss : 4.7837 | Grad Norm : 22.9388
Batch : 74 / 196 | Time 709 ms | Train Loss : 4.7388 | Grad Norm : 15.9973
Batch : 75 / 196 | Time 709 ms | Train Loss : 4.7031 | Grad Norm : 14.2495
Batch : 76 / 196 | Time 709 ms | Train Loss : 4.7658 | Grad Norm : 14.5678
Batch : 77 / 196 | Time 710 ms | Train Loss : 4.7905 | Grad Norm : 13.4754
Batch : 78 / 196 | Time 710 ms | Train Loss : 4.7490 | Grad Norm : 18.7054
Batch : 79 / 196 | Time 709 ms | Train Loss : 4.8152 | Grad Norm : 19.0186
Batch : 80 / 196 | Time 710 ms | Train Loss : 4.6880 | Grad Norm : 10.5680
Batch : 81 / 196 | Time 710 ms | Train Loss : 4.7883 | Grad Norm : 11.0471
Batch : 82 / 196 | Time 712 ms | Train Loss : 4.6582 | Grad Norm : 18.4978
Batch : 83 / 196 | Time 710 ms | Train Loss : 4.7392 | Grad Norm : 21.9410
Batch : 84 / 196 | Time 721 ms | Train Loss : 4.7054 | Grad Norm : 12.7767
Batch : 85 / 196 | Time 733 ms | Train Loss : 4.7884 | Grad Norm : 27.0587
Batch : 86 / 196 | Time 728 ms | Train Loss : 4.7275 | Grad Norm : 25.8298
Batch : 87 / 196 | Time 728 ms | Train Loss : 4.7853 | Grad Norm : 13.5487
Batch : 88 / 196 | Time 726 ms | Train Loss : 4.7382 | Grad Norm : 22.4495
Batch : 89 / 196 | Time 728 ms | Train Loss : 4.7300 | Grad Norm : 14.2659
Batch : 90 / 196 | Time 728 ms | Train Loss : 4.7182 | Grad Norm : 11.9679
Batch : 91 / 196 | Time 728 ms | Train Loss : 4.7408 | Grad Norm : 15.4549
Batch : 92 / 196 | Time 727 ms | Train Loss : 4.7177 | Grad Norm : 14.8725
Batch : 93 / 196 | Time 730 ms | Train Loss : 4.6410 | Grad Norm : 19.3094
Batch : 94 / 196 | Time 727 ms | Train Loss : 4.6874 | Grad Norm : 21.7115
Batch : 95 / 196 | Time 727 ms | Train Loss : 4.7585 | Grad Norm : 16.3943
Batch : 96 / 196 | Time 712 ms | Train Loss : 4.7485 | Grad Norm : 10.5281
Batch : 97 / 196 | Time 709 ms | Train Loss : 4.7621 | Grad Norm : 27.7455
Batch : 98 / 196 | Time 710 ms | Train Loss : 4.7429 | Grad Norm : 25.9529
Batch : 99 / 196 | Time 710 ms | Train Loss : 4.6479 | Grad Norm : 10.7151
Batch : 100 / 196 | Time 712 ms | Train Loss : 4.7345 | Grad Norm : 13.0587
Batch : 101 / 196 | Time 710 ms | Train Loss : 4.8310 | Grad Norm : 11.2154
Batch : 102 / 196 | Time 710 ms | Train Loss : 4.6400 | Grad Norm : 10.4032
Batch : 103 / 196 | Time 711 ms | Train Loss : 4.6835 | Grad Norm : 18.0651
Batch : 104 / 196 | Time 710 ms | Train Loss : 4.6224 | Grad Norm : 12.6808
Batch : 105 / 196 | Time 711 ms | Train Loss : 4.7959 | Grad Norm : 20.3586
Batch : 106 / 196 | Time 710 ms | Train Loss : 4.6523 | Grad Norm : 15.0657
Batch : 107 / 196 | Time 710 ms | Train Loss : 4.7806 | Grad Norm : 12.7678
Batch : 108 / 196 | Time 711 ms | Train Loss : 4.6583 | Grad Norm : 12.1822
Batch : 109 / 196 | Time 711 ms | Train Loss : 4.7142 | Grad Norm : 11.5368
Batch : 110 / 196 | Time 709 ms | Train Loss : 4.6723 | Grad Norm : 12.1862
Batch : 111 / 196 | Time 710 ms | Train Loss : 4.6667 | Grad Norm : 9.0592
Batch : 112 / 196 | Time 710 ms | Train Loss : 4.7037 | Grad Norm : 18.8189
Batch : 113 / 196 | Time 709 ms | Train Loss : 4.7792 | Grad Norm : 11.7333
Batch : 114 / 196 | Time 710 ms | Train Loss : 4.6159 | Grad Norm : 20.4309
Batch : 115 / 196 | Time 711 ms | Train Loss : 4.6767 | Grad Norm : 16.5406
Batch : 116 / 196 | Time 710 ms | Train Loss : 4.7568 | Grad Norm : 17.3496
Batch : 117 / 196 | Time 710 ms | Train Loss : 4.7973 | Grad Norm : 9.3006
Batch : 118 / 196 | Time 710 ms | Train Loss : 4.7242 | Grad Norm : 12.0198
Batch : 119 / 196 | Time 710 ms | Train Loss : 4.7112 | Grad Norm : 22.1077
Batch : 120 / 196 | Time 710 ms | Train Loss : 4.6606 | Grad Norm : 17.9593
Batch : 121 / 196 | Time 711 ms | Train Loss : 4.7578 | Grad Norm : 16.4116
Batch : 122 / 196 | Time 710 ms | Train Loss : 4.6557 | Grad Norm : 20.7262
Batch : 123 / 196 | Time 710 ms | Train Loss : 4.6739 | Grad Norm : 16.3817
Batch : 124 / 196 | Time 710 ms | Train Loss : 4.7191 | Grad Norm : 22.0458
Batch : 125 / 196 | Time 710 ms | Train Loss : 4.6189 | Grad Norm : 35.9138
Batch : 126 / 196 | Time 710 ms | Train Loss : 4.8080 | Grad Norm : 31.2032
Batch : 127 / 196 | Time 710 ms | Train Loss : 4.7545 | Grad Norm : 12.6990
Batch : 128 / 196 | Time 710 ms | Train Loss : 4.6892 | Grad Norm : 13.5576
Batch : 129 / 196 | Time 710 ms | Train Loss : 4.6196 | Grad Norm : 22.0774
Batch : 130 / 196 | Time 719 ms | Train Loss : 4.6607 | Grad Norm : 18.0233
Batch : 131 / 196 | Time 719 ms | Train Loss : 4.7238 | Grad Norm : 21.5049
Batch : 132 / 196 | Time 713 ms | Train Loss : 4.7592 | Grad Norm : 22.4796
Batch : 133 / 196 | Time 726 ms | Train Loss : 4.7061 | Grad Norm : 18.2041
Batch : 134 / 196 | Time 728 ms | Train Loss : 4.6912 | Grad Norm : 17.5570
Batch : 135 / 196 | Time 727 ms | Train Loss : 4.6870 | Grad Norm : 16.3475
Batch : 136 / 196 | Time 730 ms | Train Loss : 4.6274 | Grad Norm : 14.7761
Batch : 137 / 196 | Time 728 ms | Train Loss : 4.5824 | Grad Norm : 9.9591
Batch : 138 / 196 | Time 728 ms | Train Loss : 4.7437 | Grad Norm : 15.5241
Batch : 139 / 196 | Time 728 ms | Train Loss : 4.7460 | Grad Norm : 15.6787
Batch : 140 / 196 | Time 726 ms | Train Loss : 4.7391 | Grad Norm : 15.7097
Batch : 141 / 196 | Time 728 ms | Train Loss : 4.7255 | Grad Norm : 17.1594
Batch : 142 / 196 | Time 727 ms | Train Loss : 4.6790 | Grad Norm : 14.1796
Batch : 143 / 196 | Time 729 ms | Train Loss : 4.6573 | Grad Norm : 13.8000
Batch : 144 / 196 | Time 716 ms | Train Loss : 4.7626 | Grad Norm : 14.4756
Batch : 145 / 196 | Time 709 ms | Train Loss : 4.7940 | Grad Norm : 11.6408
Batch : 146 / 196 | Time 710 ms | Train Loss : 4.7069 | Grad Norm : 14.2556
Batch : 147 / 196 | Time 709 ms | Train Loss : 4.6623 | Grad Norm : 17.4132
Batch : 148 / 196 | Time 710 ms | Train Loss : 4.7333 | Grad Norm : 12.1318
Batch : 149 / 196 | Time 710 ms | Train Loss : 4.7421 | Grad Norm : 36.7162
Batch : 150 / 196 | Time 709 ms | Train Loss : 4.6746 | Grad Norm : 22.3672
Batch : 151 / 196 | Time 709 ms | Train Loss : 4.7003 | Grad Norm : 25.3188
Batch : 152 / 196 | Time 710 ms | Train Loss : 4.6722 | Grad Norm : 19.6770
Batch : 153 / 196 | Time 710 ms | Train Loss : 4.8784 | Grad Norm : 40.4741
Batch : 154 / 196 | Time 710 ms | Train Loss : 4.6880 | Grad Norm : 16.3680
Batch : 155 / 196 | Time 710 ms | Train Loss : 4.7552 | Grad Norm : 14.9643
Batch : 156 / 196 | Time 710 ms | Train Loss : 4.6742 | Grad Norm : 18.1650
Batch : 157 / 196 | Time 711 ms | Train Loss : 4.7509 | Grad Norm : 10.5130
Batch : 158 / 196 | Time 710 ms | Train Loss : 4.7065 | Grad Norm : 12.9048
Batch : 159 / 196 | Time 710 ms | Train Loss : 4.6168 | Grad Norm : 17.9907
Batch : 160 / 196 | Time 709 ms | Train Loss : 4.6731 | Grad Norm : 8.7645
Batch : 161 / 196 | Time 710 ms | Train Loss : 4.6745 | Grad Norm : 12.1204
Batch : 162 / 196 | Time 711 ms | Train Loss : 4.6655 | Grad Norm : 18.8539
Batch : 163 / 196 | Time 711 ms | Train Loss : 4.7720 | Grad Norm : 11.3894
Batch : 164 / 196 | Time 710 ms | Train Loss : 4.8417 | Grad Norm : 24.4184
Batch : 165 / 196 | Time 710 ms | Train Loss : 4.7622 | Grad Norm : 16.6560
Batch : 166 / 196 | Time 710 ms | Train Loss : 4.6406 | Grad Norm : 13.2541
Batch : 167 / 196 | Time 710 ms | Train Loss : 4.6466 | Grad Norm : 16.3445
Batch : 168 / 196 | Time 710 ms | Train Loss : 4.7020 | Grad Norm : 16.1507
Batch : 169 / 196 | Time 709 ms | Train Loss : 4.6421 | Grad Norm : 11.1518
Batch : 170 / 196 | Time 710 ms | Train Loss : 4.6640 | Grad Norm : 19.1317
Batch : 171 / 196 | Time 709 ms | Train Loss : 4.7821 | Grad Norm : 30.7206
Batch : 172 / 196 | Time 709 ms | Train Loss : 4.6249 | Grad Norm : 32.0648
Batch : 173 / 196 | Time 710 ms | Train Loss : 4.7283 | Grad Norm : 19.6657
Batch : 174 / 196 | Time 709 ms | Train Loss : 4.6923 | Grad Norm : 10.6732
Batch : 175 / 196 | Time 709 ms | Train Loss : 4.6554 | Grad Norm : 10.8575
Batch : 176 / 196 | Time 710 ms | Train Loss : 4.6458 | Grad Norm : 11.9914
Batch : 177 / 196 | Time 710 ms | Train Loss : 4.6215 | Grad Norm : 16.4495
Batch : 178 / 196 | Time 710 ms | Train Loss : 4.7866 | Grad Norm : 14.0734
Batch : 179 / 196 | Time 710 ms | Train Loss : 4.6723 | Grad Norm : 10.2253
Batch : 180 / 196 | Time 711 ms | Train Loss : 4.6871 | Grad Norm : 21.7063
Batch : 181 / 196 | Time 710 ms | Train Loss : 4.6709 | Grad Norm : 16.0628
Batch : 182 / 196 | Time 709 ms | Train Loss : 4.6560 | Grad Norm : 17.3448
Batch : 183 / 196 | Time 712 ms | Train Loss : 4.5925 | Grad Norm : 21.1104
Batch : 184 / 196 | Time 710 ms | Train Loss : 4.5371 | Grad Norm : 9.1310
Batch : 185 / 196 | Time 710 ms | Train Loss : 4.5748 | Grad Norm : 9.7173
Batch : 186 / 196 | Time 711 ms | Train Loss : 4.6936 | Grad Norm : 11.2631
Batch : 187 / 196 | Time 710 ms | Train Loss : 4.6410 | Grad Norm : 23.7371
Batch : 188 / 196 | Time 710 ms | Train Loss : 4.6476 | Grad Norm : 25.8330
Batch : 189 / 196 | Time 710 ms | Train Loss : 4.6512 | Grad Norm : 20.0643
Batch : 190 / 196 | Time 724 ms | Train Loss : 4.7290 | Grad Norm : 11.5059
Batch : 191 / 196 | Time 730 ms | Train Loss : 4.6036 | Grad Norm : 15.7292
Batch : 192 / 196 | Time 727 ms | Train Loss : 4.7161 | Grad Norm : 21.1210
Batch : 193 / 196 | Time 728 ms | Train Loss : 4.6438 | Grad Norm : 20.0085
Batch : 194 / 196 | Time 729 ms | Train Loss : 4.6216 | Grad Norm : 16.9568
Batch : 195 / 196 | Time 258 ms | Train Loss : 3.4001 | Grad Norm : 24.6402
Epoch : 2 | Training Loss : 3.4001 | Accuracy on test set : 0.3104 
 Batch : 0 / 196 | Time 714 ms | Train Loss : 4.6238 | Grad Norm : 18.0784
Batch : 1 / 196 | Time 708 ms | Train Loss : 4.5373 | Grad Norm : 29.2080
